Year,Series,Series Label,Economy,Economy Label,US dollars at current prices in millions,US dollars at current prices in millions Footnote,US dollars at current prices per capita,US dollars at current prices per capita Footnote,US dollars at constant prices (2015) in millions,US dollars at constant prices (2015) in millions Footnote,US dollars at constant prices (2015) per capita,US dollars at constant prices (2015) per capita Footnote
"2000,5100,""Total gross domestic product"",3909,""OIC (Organisation of Islamic Cooperation)"",1707254.029,,1324.965,,3271577.436,,2539.004,"
"2000,5100,""Total gross domestic product"",3910,""OAS (Organization of American States)"",13294219.641,,15964.138,,18521663.783,,22241.426,"
"2000,5100,""Total gross domestic product"",3912,""G7 (Group of Seven)"",22057153.68,,31431.667,,27917103.664,,39782.155,"
"2000,5100,""Total gross domestic product"",3913,""G8 (Group of Eight)"",22318720.826,,26314.458,,28702164.303,,33840.734,"
"2000,5100,""Total gross domestic product"",3916,""G20 (Group of Twenty)"",30241890.395,,7299.544,,42302746.953,,10210.697,"
"2000,5100,""Total gross domestic product"",3919,""G-77 (Group of 77)"",5258449.35,,1129.811,,10094511.514,,2168.87,"
"2000,5100,""Total gross domestic product"",392,""Japan"",4887519.736,,38326.223,,3920574.166,,30743.774,"
"2000,5100,""Total gross domestic product"",3921,""GSTP (Global System of Trade Preferences among Developing Countries)"",4461500.02,,1543.432,,7439084.633,,2573.511,"
"2000,5100,""Total gross domestic product"",3922,""GSTP: Africa"",386235.532,,936.365,,733020.771,,1777.089,"
"2000,5100,""Total gross domestic product"",3923,""GSTP: Latin America"",2118596.681,,4564.587,,3318870.559,,7150.617,"
"2000,5100,""Total gross domestic product"",3924,""GSTP: Asia"",1952894.946,,970.634,,3380540.029,,1680.206,"
"2000,5100,""Total gross domestic product"",3932,""TPP (Trans-Pacific Partnership)"",7161216.77,,16687.686,,7474598.601,,17417.955,"
"2000,5100,""Total gross domestic product"",3940,""ACP: Africa"",406009.707,,609.585,,749043.177,,1124.616,"
"2000,5100,""Total gross domestic product"",3941,""ACP: Western Africa"",118860.556,,506.344,,265889.343,,1132.685,"
"2000,5100,""Total gross domestic product"",3942,""ACP: Eastern Africa"",79690.898,,318.424,,127157.336,,508.087,"
"2000,5100,""Total gross domestic product"",3943,""ACP: Central Africa"",43747.939,,455.16,,97706.99,,1016.558,"
"2000,5100,""Total gross domestic product"",3944,""ACP: Southern Africa"",150618.224,,2927.817,,219464.159,,4266.09,"
"2000,5100,""Total gross domestic product"",3945,""ACP: Caribbean"",93158.87,,2694.398,,139456.12,,4033.435,"
"2000,5100,""Total gross domestic product"",3946,""ACP: Pacific"",8731.122,,1115.374,,17226.311,,2200.609,"
"2000,5100,""Total gross domestic product"",3947,""ACP: LDCs"",119596.832,,297.824,,230250.666,,573.378,"
"2000,5100,""Total gross domestic product"",3948,""ACP: LLDCs"",52155.494,,277.132,,81927.052,,435.325,"
"2000,5100,""Total gross domestic product"",3949,""ACP: Islands States"",109398.237,,1857.715,,167066.959,,2837.001,"
"2000,5100,""Total gross domestic product"",3950,""ACP: Northern Africa"",13092.09,,391.107,,38825.35,,1159.851,"
"2000,5100,""Total gross domestic product"",398,""Kazakhstan"",18291.991,,1225.781,,66179.327,,4434.802,"
"2000,5100,""Total gross domestic product"",400,""Jordan"",8724.806,,1703.234,,18380.723,,3588.236,"
"2000,5100,""Total gross domestic product"",404,""Kenya"",14464.786,,452.526,,31873.285,,997.145,"
"2000,5100,""Total gross domestic product"",408,""Korea, Dem. People's Rep. of"",10607.907,,462.64,,14025.937,,611.71,"
"2000,5100,""Total gross domestic product"",410,""Korea, Republic of"",576179.388,,12161.01,,798784.343,,16859.375,"
"2000,5100,""Total gross domestic product"",414,""Kuwait"",37717.817,,18442.811,,61262.663,,29955.49,"
"2000,5100,""Total gross domestic product"",417,""Kyrgyzstan"",1370.076,,278.431,,3518.517,,715.042,"
"2000,5100,""Total gross domestic product"",418,""Lao People's Dem. Rep."",1806.027,,339.243,,4916.355,,923.484,"
"2000,5100,""Total gross domestic product"",422,""Lebanon"",16678.539,,4340.234,,25972.388,,6758.76,"
"2000,5100,""Total gross domestic product"",426,""Lesotho"",822.099,,404.416,,1263.279,,621.446,"
"2000,5100,""Total gross domestic product"",428,""Latvia"",7949.514,,3334.318,,15758.05,,6609.504,"
"2000,5100,""Total gross domestic product"",430,""Liberia"",644.944,,226.42,,1171.643,,411.327,"
"2000,5100,""Total gross domestic product"",434,""Libya"",38470.507,,7180.156,,90693.73,,16927.126,"
"2000,5100,""Total gross domestic product"",438,""Liechtenstein"",2747.178,,82786.23,,5158.419,,155448.99,"
"2000,5100,""Total gross domestic product"",440,""Lithuania"",11524.975,,3291.118,,22469.954,,6416.61,"
"2000,5100,""Total gross domestic product"",442,""Luxembourg"",21263.499,,48757.638,,38405.673,,88064.996,"
"2000,5100,""Total gross domestic product"",446,""China, Macao SAR"",6720.492,,15710.454,,13580.934,,31748.068,"
"2000,5100,""Total gross domestic product"",450,""Madagascar"",4501.716,,285.519,,7709.723,,488.984,"
"2000,5100,""Total gross domestic product"",454,""Malawi"",3150.377,,282.577,,3291.863,,295.267,"
"2000,5100,""Total gross domestic product"",458,""Malaysia"",93789.737,,4043.663,,148271.121,,6392.58,"
"2000,5100,""Total gross domestic product"",462,""Maldives"",886.231,,3171.952,,1950.623,,6981.572,"
"2000,5100,""Total gross domestic product"",466,""Mali"",2954.13,,269.871,,3680.178,,336.198,"
"2000,5100,""Total gross domestic product"",470,""Malta"",4053.341,,10296.84,,6620.313,,16817.808,"
"2000,5100,""Total gross domestic product"",478,""Mauritania"",1779.521,,676.568,,3409.611,,1296.323,"
"2000,5100,""Total gross domestic product"",480,""Mauritius"",4869.255,,4108.567,,6568.083,,5541.998,"
"2000,5100,""Total gross domestic product"",484,""Mexico"",707909.864,,7157.846,,875895.521,,8856.389,"
"2000,5100,""Total gross domestic product"",492,""Monaco"",2607.153,,81098.462,,3947.929,,122804.795,"
"2000,5100,""Total gross domestic product"",496,""Mongolia"",1318.231,,549.855,,3859.871,,1610.012,"
"2000,5100,""Total gross domestic product"",498,""Moldova, Republic of"",1546.243,,367.92,,3910.402,,930.459,"
"2000,5100,""Total gross domestic product"",500,""Montserrat"",35.941,,7297.612,,51.165,,10388.768,"
"2000,5100,""Total gross domestic product"",504,""Morocco"",38900.804,,1351.019,,47996.486,,1666.911,"
"2000,5100,""Total gross domestic product"",508,""Mozambique"",5656.455,,319.359,,5218.767,,294.647,"
"2000,5100,""Total gross domestic product"",5100,""Africa"",655205.082,,809.118,,1182480.344,,1460.254,"
"2000,5100,""Total gross domestic product"",5110,""Northern Africa"",262287.465,,1480.11,,472262.516,,2665.016,"
"2000,5100,""Total gross domestic product"",512,""Oman"",19507.453,,8601.272,,40805.174,,17991.913,"
"2000,5100,""Total gross domestic product"",5120,""Sub-Saharan Africa"",392917.617,,621.146,,710217.828,,1122.752,"
"2000,5100,""Total gross domestic product"",5121,""Eastern Africa"",79690.898,,318.424,,127157.336,,508.087,"
"2000,5100,""Total gross domestic product"",5122,""Middle Africa"",43747.939,,455.16,,97706.99,,1016.558,"
"2000,5100,""Total gross domestic product"",5123,""Southern Africa"",150618.224,,2927.817,,219464.159,,4266.09,"
"2000,5100,""Total gross domestic product"",5124,""Western Africa"",118860.556,,506.344,,265889.343,,1132.685,"
"2000,5100,""Total gross domestic product"",516,""Namibia"",3833.978,,2136.417,,5580.384,,3109.571,"
"2000,5100,""Total gross domestic product"",520,""Nauru"",21.716,,2101.253,,43.465,,4205.649,"
"2000,5100,""Total gross domestic product"",5200,""America"",13308052.022,,15971.349,,18541773.763,,22252.478,"
"2000,5100,""Total gross domestic product"",5210,""Northern America"",11064337.34,,34991.782,,15014449.337,,47484.302,"
"2000,5100,""Total gross domestic product"",5220,""Latin America and the Caribbean"",2243714.683,,4339.478,,3527324.426,,6822.055,"
"2000,5100,""Total gross domestic product"",5221,""Caribbean"",99218.711,,2963.612,,146301.783,,4369.959,"
"2000,5100,""Total gross domestic product"",5222,""Central America"",776487.154,,5738.055,,1001790.047,,7402.99,"
"2000,5100,""Total gross domestic product"",5223,""South America"",1368008.818,,3928.285,,2379232.596,,6832.049,"
"2000,5100,""Total gross domestic product"",524,""Nepal"",5730.38,,239.353,,11375.555,,475.148,"
"2000,5100,""Total gross domestic product"",528,""Netherlands"",416442.466,,26148.283,,644038.501,,40438.961,"
"2000,5100,""Total gross domestic product"",530,""Netherlands Antilles"",2856.514,,15949.445,,3693.704,,20623.927,"
"2000,5100,""Total gross domestic product"",5300,""Asia"",9483305.36,,2535.426,,12172528.617,,3254.408,"
"2000,5100,""Total gross domestic product"",5310,""Central Asia"",41975.437,,758.421,,111907.578,,2021.969,"
"2000,5100,""Total gross domestic product"",5320,""Southern Asia"",739628.025,,507.788,,1358976.866,,932.998,"
"2000,5100,""Total gross domestic product"",533,""Aruba"",1963.194,,21605.375,,2814.47,,30973.849,"
"2000,5100,""Total gross domestic product"",5330,""Eastern Asia"",7196026.037,,4734.909,,8013382.02,,5272.721,"
"2000,5100,""Total gross domestic product"",5340,""Western Asia"",880332.955,,4794.436,,1532158.304,,8344.383,"
"2000,5100,""Total gross domestic product"",5350,""South-eastern Asia"",625342.907,,1191.111,,1156103.85,,2202.069,"
"2000,5100,""Total gross domestic product"",540,""New Caledonia"",3411.54,,15702.353,,5538.367,,25491.536,"
"2000,5100,""Total gross domestic product"",5400,""Europe"",9711113.369,,13338.842,,15314920.007,,21036.033,"
"2000,5100,""Total gross domestic product"",5410,""Eastern Europe"",658925.431,,2168.1,,1563396.577,,5144.133,"
"2000,5100,""Total gross domestic product"",5420,""Northern Europe"",2516108.563,,26651.579,,3613670.79,,38277.376,"
"2000,5100,""Total gross domestic product"",5430,""Southern Europe"",2074789.203,,14258.852,,3357893.468,,23076.901,"
"2000,5100,""Total gross domestic product"",5440,""Western Europe"",4461290.172,,24220.085,,6779959.172,,36808.004,"
"2000,5100,""Total gross domestic product"",548,""Vanuatu"",264.975,,1432.577,,511.512,,2765.468,"
"2000,5100,""Total gross domestic product"",5500,""Oceania"",479118.064,,15387.742,,945435.22,,30364.36,"
"2000,5100,""Total gross domestic product"",554,""New Zealand"",54443.38,,14108.187,,116595.834,,30214.065,"
"2000,5100,""Total gross domestic product"",558,""Nicaragua"",5092.554,,1004.585,,7324.945,,1444.959,"
"2000,5100,""Total gross domestic product"",5600,""Asia and Oceania"",9962423.424,,2641.532,,13117963.837,,3478.222,"
"2000,5100,""Total gross domestic product"",562,""Niger"",2301.394,,203.096,,4456.775,,393.306,"
"2000,5100,""Total gross domestic product"",566,""Nigeria"",69448.734,,567.931,,180242.479,,1473.968,"
"2000,5100,""Total gross domestic product"",579,""Norway"",171246.321,,38060.024,,302860.68,,67311.722,"
"2000,5100,""Total gross domestic product"",583,""Micronesia (Federated States of)"",233.187,,2171.099,,310.955,,2895.166,"
"2000,5100,""Total gross domestic product"",584,""Marshall Islands"",110.989,,2186.807,,139.255,,2743.725,"
"2000,5100,""Total gross domestic product"",585,""Palau"",147.833,,7738.327,,241.617,,12647.476,"
"2000,5100,""Total gross domestic product"",586,""Pakistan"",76865.936,,540.003,,145375.883,,1021.303,"
"2000,5100,""Total gross domestic product"",591,""Panama"",11808.002,,3896.602,,21077.386,,6955.469,"
"2000,5100,""Total gross domestic product"",598,""Papua New Guinea"",5289.216,,904.512,,11356.63,,1942.104,"
"2000,5100,""Total gross domestic product"",600,""Paraguay"",9184.33,,1725.339,,17553.767,,3297.596,"
"2000,5100,""Total gross domestic product"",604,""Peru"",51743.266,,1955.532,,87409.373,,3303.46,"
"2000,5100,""Total gross domestic product"",608,""Philippines"",81025.842,,1038.903,,137936.227,,1768.6,"
"2000,5100,""Total gross domestic product"",616,""Poland"",172220.452,,4466.68,,281459.875,,7299.896,"
"2000,5100,""Total gross domestic product"",620,""Portugal"",118310.62,,11489.684,,193321.19,,18774.303,"
"2000,5100,""Total gross domestic product"",624,""Guinea-Bissau"",362.681,,301.906,,697.61,,580.71,"
"2000,5100,""Total gross domestic product"",630,""Puerto Rico"",62569.245,,17053.697,,105105.26,,28647.193,"
"2000,5100,""Total gross domestic product"",634,""Qatar"",17759.89,,29976.168,,35850.244,,60510.112,"
"2000,5100,""Total gross domestic product"",642,""Romania"",37439.009,,1691.209,,101584.462,,4588.812,"
"2000,5100,""Total gross domestic product"",643,""Russian Federation"",261567.146,,1786.601,,785060.639,,5362.257,"
"2000,5100,""Total gross domestic product"",646,""Rwanda"",2068.278,,260.696,,2734.728,,344.698,"
"2000,5100,""Total gross domestic product"",659,""Saint Kitts and Nevis"",421.052,,9551.343,,666.673,,15123.122,"
"2000,5100,""Total gross domestic product"",660,""Anguilla"",150.238,,13358.032,,224.216,,19935.649,"
"2000,5100,""Total gross domestic product"",662,""Saint Lucia"",936.2,,5973.064,,1420.15,,9060.717,"
"2000,5100,""Total gross domestic product"",670,""Saint Vincent and the Grenadines"",396.263,,3676.352,,538.779,,4998.55,"
"2000,5100,""Total gross domestic product"",674,""San Marino"",1140.776,,41543.2,,1758.217,,64028.305,"
"2000,5100,""Total gross domestic product"",678,""Sao Tome and Principe"",72.465,,509.373,,152.943,,1075.063,"
"2000,5100,""Total gross domestic product"",682,""Saudi Arabia"",189514.933,,9171.332,,365557.086,,17690.666,"
"2000,5100,""Total gross domestic product"",686,""Senegal"",6054.969,,617.997,,9771.078,,997.28,"
"2000,5100,""Total gross domestic product"",690,""Seychelles"",746.849,,9220.585,,883.962,,10913.384,"
"2000,5100,""Total gross domestic product"",694,""Sierra Leone"",860.651,,187.728,,1472.601,,321.208,"
"2000,5100,""Total gross domestic product"",702,""Singapore"",96076.521,,23847.003,,140476.715,,34867.505,"
"2000,5100,""Total gross domestic product"",703,""Slovakia"",20719.406,,3837.491,,48001.291,,8890.433,"
"2000,5100,""Total gross domestic product"",704,""Viet Nam"",31172.628,,390.095,,75123.055,,940.091,"
"2000,5100,""Total gross domestic product"",705,""Slovenia"",20291.213,,10208.337,,32288.461,,16244.05,"
"2000,5100,""Total gross domestic product"",706,""Somalia"",2052.048,,231.288,,952.191,,107.322,"
"2000,5100,""Total gross domestic product"",710,""South Africa"",138435.742,,3078.559,,202482.868,,4502.85,"
"2000,5100,""Total gross domestic product"",716,""Zimbabwe"",8720.515,,733.959,,10355.345,,871.553,"
"2000,5100,""Total gross domestic product"",724,""Spain"",596877.191,,14620.476,,970735.097,,23778.106,"
"2000,5100,""Total gross domestic product"",736,""Sudan (...2011)"",13092.09,,391.107,,38825.35,,1159.851,"
"2000,5100,""Total gross domestic product"",740,""Suriname"",1156.661,,2456.049,,2758.235,,5856.821,"
"2000,5100,""Total gross domestic product"",748,""Eswatini"",1738.094,,1728.703,,2489.462,,2476.012,"
"2000,5100,""Total gross domestic product"",752,""Sweden"",262834.187,,29592.972,,364795.858,,41073.02,"
"2000,5100,""Total gross domestic product"",756,""Switzerland"",279834.109,,39171.802,,531728.301,,74432.512,"
"2000,5100,""Total gross domestic product"",757,""Switzerland, Liechtenstein"",282581.288,,39373.462,,536886.72,,74807.107,"
"2000,5100,""Total gross domestic product"",760,""Syrian Arab Republic"",19665.717,,1198.337,,25843.261,,1574.767,"
"2000,5100,""Total gross domestic product"",762,""Tajikistan"",860.686,,138.456,,2700.975,,434.497,"
"2000,5100,""Total gross domestic product"",764,""Thailand"",126392.223,,2007.735,,221454.931,,3517.802,"
"2000,5100,""Total gross domestic product"",768,""Togo"",1488.186,,302.206,,2487.408,,505.118,"
"2000,5100,""Total gross domestic product"",776,""Tonga"",190.94,,1949.126,,365.512,,3731.16,"
"2000,5100,""Total gross domestic product"",780,""Trinidad and Tobago"",8176.307,,6452.471,,13454.037,,10617.481,"
"2000,5100,""Total gross domestic product"",784,""United Arab Emirates"",105700.982,,33726.459,,190413.572,,60756.063,"
"2000,5100,""Total gross domestic product"",788,""Tunisia"",21473.523,,2211.862,,26143.651,,2692.904,"
"2000,5100,""Total gross domestic product"",792,""Turkey"",274294.843,,4337.35,,413825.562,,6543.711,"
"2000,5100,""Total gross domestic product"",795,""Turkmenistan"",4932.308,,1092.154,,10409.825,,2305.033,"
"2000,5100,""Total gross domestic product"",796,""Turks and Caicos Islands"",319.443,,15836.762,,457.686,,22690.319,"
"2000,5100,""Total gross domestic product"",798,""Tuvalu"",13.834,,1472.967,,26.983,,2872.957,"
"2000,5100,""Total gross domestic product"",800,""Uganda"",6778.753,,286.626,,9338.14,,394.845,"
"2000,5100,""Total gross domestic product"",804,""Ukraine"",32375.082,,662.907,,69471.179,,1422.48,"
"2000,5100,""Total gross domestic product"",807,""North Macedonia"",3772.861,,1854.147,,6653.274,,3269.707,"
"2000,5100,""Total gross domestic product"",818,""Egypt"",95683.644,,1390.113,,172025.523,,2499.224,"
